0.032	-0.0179586	-0.258746	-0.00230785	2.37469	-0.0221568	-1.10559	-0.311318	-0.147107	-32.5056	-8.84674	-4.94355	0	0	0	0	0	0	0	
0.033	-0.0190804	-0.259062	-0.00245742	2.37452	-0.0222485	-1.13809	-0.320155	-0.15205	-32.3341	-8.77118	-4.97287	0	0	0	0	0	0	0	
0.034	-0.0202346	-0.259386	-0.00261196	2.37434	-0.0223433	-1.17043	-0.328915	-0.157023	-32.159	-8.69395	-5.00291	0	0	0	0	0	0	0	
0.035	-0.0214212	-0.259719	-0.00277148	2.37417	-0.0224413	-1.20258	-0.337599	-0.162026	-31.9802	-8.61506	-5.03366	0	0	0	0	0	0	0	
0.036	-0.0226397	-0.260061	-0.00293603	2.37398	-0.0225424	-1.23456	-0.346202	-0.16706	-31.7979	-8.53455	-5.06513	0	0	0	0	0	0	0	
0.037	-0.0238902	-0.260412	-0.00310562	2.37379	-0.0226468	-1.26636	-0.354726	-0.172125	-31.6121	-8.45245	-5.0973	0	0	0	0	0	0	0	
0.038	-0.0251724	-0.260771	-0.00328029	2.37359	-0.0227543	-1.29797	-0.363166	-0.177222	-31.4229	-8.36881	-5.13018	0	0	0	0	0	0	0	
0.039	-0.026486	-0.261138	-0.00346008	2.37339	-0.0228651	-1.3294	-0.371523	-0.182352	-31.2304	-8.28365	-5.16376	0	0	0	0	0	0	0	
0.04	-0.0278311	-0.261514	-0.00364501	2.37318	-0.0229792	-1.36063	-0.379795	-0.187516	-31.0346	-8.19702	-5.19803	0	0	0	0	0	0	0	
0.041	-0.0292072	-0.261898	-0.00383513	2.37297	-0.0230965	-1.39166	-0.38798	-0.192714	-30.8357	-8.10895	-5.23298	0	0	0	0	0	0	0	
0.042	-0.0306143	-0.26229	-0.00403046	2.37274	-0.0232172	-1.4225	-0.396076	-0.197947	-30.6337	-8.01949	-5.26861	0	0	0	0	0	0	0	
0.043	-0.0320521	-0.26269	-0.00423104	2.37252	-0.0233413	-1.45313	-0.404083	-0.203216	-30.4287	-7.92866	-5.30492	0	0	0	0	0	0	0	
0.044	-0.0335204	-0.263098	-0.00443691	2.37228	-0.0234687	-1.48356	-0.411998	-0.208521	-30.2208	-7.83651	-5.34188	0	0	0	0	0	0	0	
0.045	-0.0350191	-0.263514	-0.0046481	2.37205	-0.0235996	-1.51378	-0.419822	-0.213862	-30.0101	-7.74309	-5.37951	0	0	0	0	0	0	0	
0.046	-0.0365479	-0.263937	-0.00486465	2.3718	-0.0237339	-1.54379	-0.427551	-0.219242	-29.7967	-7.64843	-5.41777	0	0	0	0	0	0	0	
0.047	-0.0381066	-0.264369	-0.0050866	2.37155	-0.0238717	-1.57359	-0.435186	-0.22466	-29.5807	-7.55258	-5.45668	0	0	0	0	0	0	0	
0.048	-0.039695	-0.264808	-0.00531399	2.37129	-0.024013	-1.60317	-0.442725	-0.230116	-29.3621	-7.45557	-5.49621	0	0	0	0	0	0	0	
0.049	-0.0413128	-0.265254	-0.00554686	2.37102	-0.0241578	-1.63253	-0.450166	-0.235613	-29.1411	-7.35746	-5.53636	0	0	0	0	0	0	0	
0.05	-0.0429599	-0.265708	-0.00578524	2.37075	-0.0243062	-1.66167	-0.457509	-0.241149	-28.9178	-7.25828	-5.57711	0	0	0	0	0	0	0	
0.051	-0.0446361	-0.266169	-0.00602918	2.37047	-0.0244581	-1.69059	-0.464753	-0.246726	-28.6922	-7.15808	-5.61846	0	0	0	0	0	0	0	
0.052	-0.046341	-0.266637	-0.00627871	2.37019	-0.0246137	-1.71928	-0.471897	-0.252345	-28.4645	-7.05691	-5.66038	0	0	0	0	0	0	0	
0.053	-0.0480745	-0.267113	-0.00653389	2.3699	-0.024773	-1.74775	-0.478939	-0.258005	-28.2348	-6.95481	-5.70288	0	0	0	0	0	0	0	
0.054	-0.0498364	-0.267595	-0.00679474	2.3696	-0.0249359	-1.77598	-0.485879	-0.263708	-28.0032	-6.85182	-5.74593	0	0	0	0	0	0	0	
0.055	-0.0516263	-0.268085	-0.00706132	2.36929	-0.0251026	-1.80398	-0.492716	-0.269454	-27.7697	-6.748	-5.78953	0	0	0	0	0	0	0	
0.056	-0.0534442	-0.268581	-0.00733367	2.36898	-0.025273	-1.83175	-0.499448	-0.275243	-27.5345	-6.64338	-5.83365	0	0	0	0	0	0	0	
0.057	-0.0552897	-0.269083	-0.00761183	2.36866	-0.0254472	-1.85929	-0.506076	-0.281077	-27.2978	-6.53801	-5.87828	0	0	0	0	0	0	0	
0.058	-0.0571627	-0.269593	-0.00789585	2.36834	-0.0256252	-1.88659	-0.512599	-0.286955	-27.0595	-6.43194	-5.92342	0	0	0	0	0	0	0	
0.059	-0.0590628	-0.270109	-0.00818576	2.368	-0.025807	-1.91365	-0.519015	-0.292879	-26.8198	-6.32522	-5.96903	0	0	0	0	0	0	0	
0.06	-0.0609899	-0.270631	-0.00848163	2.36766	-0.0259927	-1.94047	-0.525324	-0.298848	-26.5788	-6.2179	-6.01512	0	0	0	0	0	0	0	
0.061	-0.0629436	-0.271159	-0.00878348	2.36732	-0.0261823	-1.96704	-0.531526	-0.304863	-26.3366	-6.11001	-6.06165	0	0	0	0	0	0	0	
0.062	-0.0649238	-0.271694	-0.00909138	2.36696	-0.0263758	-1.99338	-0.53762	-0.310924	-26.0934	-6.0016	-6.10862	0	0	0	0	0	0	0	
0.063	-0.0669302	-0.272234	-0.00940536	2.3666	-0.0265733	-2.01947	-0.543606	-0.317033	-25.8491	-5.89273	-6.15601	0	0	0	0	0	0	0	
0.064	-0.0689626	-0.272781	-0.00972547	2.36623	-0.0267748	-2.04532	-0.549482	-0.323189	-25.6041	-5.78344	-6.20379	0	0	0	0	0	0	0	
0.065	-0.0710208	-0.273333	-0.0100518	2.36586	-0.0269803	-2.07093	-0.555249	-0.329393	-25.3582	-5.67377	-6.25196	0	0	0	0	0	0	0	
