0.038	-1.10937e-17	-0.000333615	-0.000333615	-0.0116612	-0.0116612	
0.039	-1.10002e-17	-0.00034529	-0.00034529	-0.0116895	-0.0116895	
0.04	-1.09074e-17	-0.000356993	-0.000356993	-0.0117152	-0.0117152	
0.041	-1.08311e-17	-0.000368719	-0.000368719	-0.0117386	-0.0117386	
0.042	-1.07589e-17	-0.000380469	-0.000380469	-0.0117598	-0.0117598	
0.043	-1.06818e-17	-0.000392238	-0.000392238	-0.0117791	-0.0117791	
0.044	-1.05892e-17	-0.000404026	-0.000404026	-0.0117966	-0.0117966	
0.045	-1.04831e-17	-0.000415831	-0.000415831	-0.0118125	-0.0118125	
0.046	-1.03773e-17	-0.00042765	-0.00042765	-0.011827	-0.011827	
0.047	-1.02601e-17	-0.000439484	-0.000439484	-0.0118401	-0.0118401	
0.048	-1.0131e-17	-0.00045133	-0.00045133	-0.011852	-0.011852	
0.049	-9.99257e-18	-0.000463187	-0.000463187	-0.0118628	-0.0118628	
0.05	-9.87503e-18	-0.000475055	-0.000475055	-0.0118726	-0.0118726	
0.051	-9.77678e-18	-0.000486932	-0.000486932	-0.0118816	-0.0118816	
0.052	-9.68998e-18	-0.000498818	-0.000498818	-0.0118897	-0.0118897	
0.053	-9.62351e-18	-0.000510711	-0.000510711	-0.011897	-0.011897	
0.054	-9.54248e-18	-0.000522611	-0.000522611	-0.0119037	-0.0119037	
0.055	-9.46834e-18	-0.000534518	-0.000534518	-0.0119098	-0.0119098	
0.056	-9.37596e-18	-0.000546431	-0.000546431	-0.0119153	-0.0119153	
0.057	-9.27212e-18	-0.000558349	-0.000558349	-0.0119203	-0.0119203	
0.058	-9.17722e-18	-0.000570271	-0.000570271	-0.0119249	-0.0119249	
0.059	-9.07531e-18	-0.000582198	-0.000582198	-0.011929	-0.011929	
0.06	-8.95586e-18	-0.000594129	-0.000594129	-0.0119328	-0.0119328	
0.061	-8.83557e-18	-0.000606063	-0.000606063	-0.0119362	-0.0119362	
0.062	-8.7107e-18	-0.000618001	-0.000618001	-0.0119393	-0.0119393	
0.063	-8.59287e-18	-0.000629942	-0.000629942	-0.0119421	-0.0119421	
0.064	-8.49451e-18	-0.000641885	-0.000641885	-0.0119446	-0.0119446	
0.065	-8.40033e-18	-0.000653831	-0.000653831	-0.0119469	-0.0119469	
0.066	-8.31346e-18	-0.000665779	-0.000665779	-0.011949	-0.011949	
0.067	-8.22801e-18	-0.000677729	-0.000677729	-0.011951	-0.011951	
0.068	-8.16146e-18	-0.000689681	-0.000689681	-0.0119527	-0.0119527	
0.069	-8.10472e-18	-0.000701634	-0.000701634	-0.0119543	-0.0119543	
0.07	-8.03281e-18	-0.000713589	-0.000713589	-0.0119557	-0.0119557	
0.071	-7.95338e-18	-0.000725546	-0.000725546	-0.011957	-0.011957	
0.072	-7.85817e-18	-0.000737503	-0.000737503	-0.0119582	-0.0119582	
0.073	-7.73506e-18	-0.000749462	-0.000749462	-0.0119593	-0.0119593	
0.074	-7.60834e-18	-0.000761422	-0.000761422	-0.0119602	-0.0119602	
0.075	-7.46956e-18	-0.000773382	-0.000773382	-0.0119611	-0.0119611	
0.076	-7.32138e-18	-0.000785344	-0.000785344	-0.0119619	-0.0119619	
0.077	-7.16612e-18	-0.000797306	-0.000797306	-0.0119627	-0.0119627	
0.078	-7.01954e-18	-0.000809269	-0.000809269	-0.0119633	-0.0119633	
0.079	-6.87961e-18	-0.000821233	-0.000821233	-0.0119639	-0.0119639	
0.08	-6.7402e-18	-0.000833197	-0.000833197	-0.0119645	-0.0119645	
0.081	-6.60356e-18	-0.000845162	-0.000845162	-0.011965	-0.011965	
0.082	-6.48029e-18	-0.000857127	-0.000857127	-0.0119654	-0.0119654	
0.083	-6.35389e-18	-0.000869093	-0.000869093	-0.0119658	-0.0119658	
0.084	-6.24161e-18	-0.000881059	-0.000881059	-0.0119662	-0.0119662	
0.085	-6.1167e-18	-0.000893025	-0.000893025	-0.0119666	-0.0119666	
0.086	-5.97001e-18	-0.000904992	-0.000904992	-0.0119669	-0.0119669	
0.087	-5.8246e-18	-0.000916959	-0.000916959	-0.0119671	-0.0119671	
0.088	-5.69244e-18	-0.000928926	-0.000928926	-0.0119674	-0.0119674	
0.089	-5.55687e-18	-0.000940894	-0.000940894	-0.0119676	-0.0119676	
0.09	-5.41908e-18	-0.000952861	-0.000952861	-0.0119678	-0.0119678	
0.091	-5.28834e-18	-0.000964829	-0.000964829	-0.011968	-0.011968	
0.092	-5.15922e-18	-0.000976797	-0.000976797	-0.0119682	-0.0119682	
0.093	-5.0385e-18	-0.000988766	-0.000988766	-0.0119683	-0.0119683	
0.094	-4.92826e-18	-0.00100073	-0.00100073	-0.0119685	-0.0119685	
0.095	-4.81564e-18	-0.0010127	-0.0010127	-0.0119686	-0.0119686	
0.096	-4.69903e-18	-0.00102467	-0.00102467	-0.0119687	-0.0119687	
0.097	-4.57599e-18	-0.00103664	-0.00103664	-0.0119688	-0.0119688	
0.098	-4.4539e-18	-0.00104861	-0.00104861	-0.0119689	-0.0119689	
0.099	-4.33073e-18	-0.00106058	-0.00106058	-0.011969	-0.011969	
0.1	-4.20737e-18	-0.00107255	-0.00107255	-0.0119691	-0.0119691	
0.101	-4.08717e-18	-0.00108452	-0.00108452	-0.0119692	-0.0119692	
0.102	-3.96774e-18	-0.00109649	-0.00109649	-0.0119692	-0.0119692	
0.103	-3.86814e-18	-0.00110845	-0.00110845	-0.0119693	-0.0119693	
0.104	-3.76811e-18	-0.00112042	-0.00112042	-0.0119694	-0.0119694	
0.105	-3.66484e-18	-0.00113239	-0.00113239	-0.0119694	-0.0119694	
0.106	-3.57164e-18	-0.00114436	-0.00114436	-0.0119695	-0.0119695	
0.107	-3.49007e-18	-0.00115633	-0.00115633	-0.0119695	-0.0119695	
0.108	-3.40565e-18	-0.0011683	-0.0011683	-0.0119695	-0.0119695	
0.109	-3.30622e-18	-0.00118027	-0.00118027	-0.0119696	-0.0119696	
0.11	-3.20434e-18	-0.00119224	-0.00119224	-0.0119696	-0.0119696	
0.111	-3.1063e-18	-0.00120421	-0.00120421	-0.0119696	-0.0119696	
0.112	-3.01893e-18	-0.00121618	-0.00121618	-0.0119696	-0.0119696	
0.113	-2.92314e-18	-0.00122815	-0.00122815	-0.0119697	-0.0119697	
0.114	-2.82479e-18	-0.00124012	-0.00124012	-0.0119697	-0.0119697	
0.115	-2.71474e-18	-0.00125209	-0.00125209	-0.0119697	-0.0119697	
0.116	-2.59533e-18	-0.00126406	-0.00126406	-0.0119697	-0.0119697	
0.117	-2.48123e-18	-0.00127603	-0.00127603	-0.0119697	-0.0119697	
0.118	-2.38607e-18	-0.001288	-0.001288	-0.0119698	-0.0119698	
0.119	-2.29274e-18	-0.00129997	-0.00129997	-0.0119698	-0.0119698	
0.12	-2.20203e-18	-0.00131194	-0.00131194	-0.0119698	-0.0119698	
0.121	-2.11081e-18	-0.00132391	-0.00132391	-0.0119698	-0.0119698	
0.122	-2.02894e-18	-0.00133588	-0.00133588	-0.0119698	-0.0119698	
0.123	-1.96354e-18	-0.00134785	-0.00134785	-0.0119698	-0.0119698	
0.124	-1.91752e-18	-0.00135982	-0.00135982	-0.0119698	-0.0119698	
0.125	-1.86676e-18	-0.00137179	-0.00137179	-0.0119698	-0.0119698	
0.126	-1.80964e-18	-0.00138376	-0.00138376	-0.0119698	-0.0119698	
0.127	-1.75825e-18	-0.00139573	-0.00139573	-0.0119698	-0.0119698	
0.128	-1.68584e-18	-0.0014077	-0.0014077	-0.0119698	-0.0119698	
0.129	-1.60188e-18	-0.00141967	-0.00141967	-0.0119698	-0.0119698	
0.13	-1.52212e-18	-0.00143164	-0.00143164	-0.0119699	-0.0119699	
0.131	-1.46182e-18	-0.00144361	-0.00144361	-0.0119699	-0.0119699	
0.132	-1.40333e-18	-0.00145558	-0.00145558	-0.0119699	-0.0119699	
0.133	-1.33953e-18	-0.00146755	-0.00146755	-0.0119699	-0.0119699	
0.134	-1.28066e-18	-0.00147952	-0.00147952	-0.0119699	-0.0119699	
0.135	-1.21024e-18	-0.00149149	-0.00149149	-0.0119699	-0.0119699	
0.136	-1.14295e-18	-0.00150346	-0.00150346	-0.0119699	-0.0119699	
0.137	-1.09149e-18	-0.00151543	-0.00151543	-0.0119699	-0.0119699	
0.138	-1.05353e-18	-0.0015274	-0.0015274	-0.0119699	-0.0119699	
0.139	-1.02637e-18	-0.00153936	-0.00153936	-0.0119699	-0.0119699	
0.14	-1.0206e-18	-0.00155133	-0.00155133	-0.0119699	-0.0119699	
0.141	-1.04206e-18	-0.0015633	-0.0015633	-0.0119699	-0.0119699	
0.142	-1.04743e-18	-0.00157527	-0.00157527	-0.0119699	-0.0119699	
0.143	-1.05369e-18	-0.00158724	-0.00158724	-0.0119699	-0.0119699	
0.144	-1.06128e-18	-0.00159921	-0.00159921	-0.0119699	-0.0119699	
0.145	-1.06753e-18	-0.00161118	-0.00161118	-0.0119699	-0.0119699	
0.146	-1.10509e-18	-0.00162315	-0.00162315	-0.0119699	-0.0119699	
0.147	-1.14354e-18	-0.00163512	-0.00163512	-0.0119699	-0.0119699	
0.148	-1.16037e-18	-0.00164709	-0.00164709	-0.0119699	-0.0119699	
0.149	-1.1722e-18	-0.00165906	-0.00165906	-0.0119699	-0.0119699	
0.15	-1.16366e-18	-0.00167103	-0.00167103	-0.0119699	-0.0119699	
0.151	-1.18548e-18	-0.001683	-0.001683	-0.0119699	-0.0119699	
0.152	-1.22636e-18	-0.00169497	-0.00169497	-0.0119699	-0.0119699	
0.153	-1.24589e-18	-0.00170694	-0.00170694	-0.0119699	-0.0119699	
0.154	-1.25074e-18	-0.00171891	-0.00171891	-0.0119699	-0.0119699	
0.155	-1.23346e-18	-0.00173088	-0.00173088	-0.0119699	-0.0119699	
0.156	-1.21899e-18	-0.00174285	-0.00174285	-0.0119699	-0.0119699	
0.157	-1.21573e-18	-0.00175482	-0.00175482	-0.0119699	-0.0119699	
0.158	-1.18729e-18	-0.00176679	-0.00176679	-0.0119699	-0.0119699	
0.159	-1.14138e-18	-0.00177876	-0.00177876	-0.0119699	-0.0119699	
0.16	-1.08791e-18	-0.00179073	-0.00179073	-0.0119699	-0.0119699	
0.161	-1.04972e-18	-0.0018027	-0.0018027	-0.0119699	-0.0119699	
0.162	-1.03073e-18	-0.00181467	-0.00181467	-0.0119699	-0.0119699	
0.163	-9.88827e-19	-0.00182664	-0.00182664	-0.0119699	-0.0119699	
0.164	-9.73977e-19	-0.00183861	-0.00183861	-0.0119699	-0.0119699	
0.165	-9.65838e-19	-0.00185058	-0.00185058	-0.0119699	-0.0119699	
0.166	-9.443e-19	-0.00186255	-0.00186255	-0.0119699	-0.0119699	
0.167	-9.17244e-19	-0.00187452	-0.00187452	-0.0119699	-0.0119699	
0.168	-8.79566e-19	-0.00188649	-0.00188649	-0.0119699	-0.0119699	
0.169	-8.60395e-19	-0.00189846	-0.00189846	-0.0119699	-0.0119699	
0.17	-8.51467e-19	-0.00191043	-0.00191043	-0.0119699	-0.0119699	
0.171	-8.40841e-19	-0.0019224	-0.0019224	-0.0119699	-0.0119699	
0.172	-8.4116e-19	-0.00193437	-0.00193437	-0.0119699	-0.0119699	
0.173	-8.44848e-19	-0.00194634	-0.00194634	-0.0119699	-0.0119699	
0.174	-8.51163e-19	-0.00195831	-0.00195831	-0.0119699	-0.0119699	
0.175	-8.49005e-19	-0.00197028	-0.00197028	-0.0119699	-0.0119699	
0.176	-8.31628e-19	-0.00198225	-0.00198225	-0.0119699	-0.0119699	
0.177	-7.91918e-19	-0.00199422	-0.00199422	-0.0119699	-0.0119699	
0.178	-7.46351e-19	-0.00200619	-0.00200619	-0.0119699	-0.0119699	
0.179	-7.01762e-19	-0.00201816	-0.00201816	-0.0119699	-0.0119699	
0.18	-6.67012e-19	-0.00203013	-0.00203013	-0.0119699	-0.0119699	
0.181	-6.45486e-19	-0.0020421	-0.0020421	-0.0119699	-0.0119699	
0.182	-6.0911e-19	-0.00205407	-0.00205407	-0.0119699	-0.0119699	
0.183	-5.50347e-19	-0.00206604	-0.00206604	-0.0119699	-0.0119699	
0.184	-4.82469e-19	-0.00207801	-0.00207801	-0.0119699	-0.0119699	
0.185	-4.15752e-19	-0.00208998	-0.00208998	-0.0119699	-0.0119699	
0.186	-3.56076e-19	-0.00210195	-0.00210195	-0.0119699	-0.0119699	
0.187	-2.914e-19	-0.00211392	-0.00211392	-0.0119699	-0.0119699	
0.188	-2.2606e-19	-0.00212589	-0.00212589	-0.0119699	-0.0119699	
0.189	-1.68188e-19	-0.00213786	-0.00213786	-0.0119699	-0.0119699	
0.19	-9.19701e-20	-0.00214983	-0.00214983	-0.0119699	-0.0119699	
0.191	-1.52001e-20	-0.0021618	-0.0021618	-0.0119699	-0.0119699	
0.192	8.62187e-20	-0.00217377	-0.00217377	-0.0119699	-0.0119699	
0.193	1.92245e-19	-0.00218574	-0.00218574	-0.0119699	-0.0119699	
0.194	3.13213e-19	-0.00219771	-0.00219771	-0.0119699	-0.0119699	
0.195	4.54544e-19	-0.00220968	-0.00220968	-0.0119699	-0.0119699	
0.196	6.05609e-19	-0.00222165	-0.00222165	-0.0119699	-0.0119699	
0.197	7.6478e-19	-0.00223362	-0.00223362	-0.0119699	-0.0119699	
0.198	9.07207e-19	-0.00224559	-0.00224559	-0.0119699	-0.0119699	
0.199	1.08553e-18	-0.00225756	-0.00225756	-0.0119699	-0.0119699	
0.2	1.25933e-18	-0.00226953	-0.00226953	-0.0119699	-0.0119699	
0.201	1.44056e-18	-0.0022815	-0.0022815	-0.0119699	-0.0119699	
0.202	1.62155e-18	-0.00229347	-0.00229347	-0.0119699	-0.0119699	
0.203	1.80813e-18	-0.00230544	-0.00230544	-0.0119699	-0.0119699	
0.204	1.9616e-18	-0.00231741	-0.00231741	-0.0119699	-0.0119699	
0.205	2.12184e-18	-0.00232938	-0.00232938	-0.0119699	-0.0119699	
0.206	2.2596e-18	-0.00234135	-0.00234135	-0.0119699	-0.0119699	
0.207	2.39459e-18	-0.00235332	-0.00235332	-0.0119699	-0.0119699	
0.208	2.52989e-18	-0.00236529	-0.00236529	-0.0119699	-0.0119699	
0.209	2.66865e-18	-0.00237726	-0.00237726	-0.0119699	-0.0119699	
0.21	2.81271e-18	-0.00238923	-0.00238923	-0.0119699	-0.0119699	
0.211	2.9381e-18	-0.0024012	-0.0024012	-0.0119699	-0.0119699	
0.212	3.06571e-18	-0.00241317	-0.00241317	-0.0119699	-0.0119699	
0.213	3.21097e-18	-0.00242514	-0.00242514	-0.0119699	-0.0119699	
0.214	3.35183e-18	-0.00243711	-0.00243711	-0.0119699	-0.0119699	
0.215	3.5038e-18	-0.00244908	-0.00244908	-0.0119699	-0.0119699	
0.216	3.67264e-18	-0.00246105	-0.00246105	-0.0119699	-0.0119699	
0.217	3.81623e-18	-0.00247302	-0.00247302	-0.0119699	-0.0119699	
0.218	3.94237e-18	-0.00248499	-0.00248499	-0.0119699	-0.0119699	
0.219	4.0653e-18	-0.00249696	-0.00249696	-0.0119699	-0.0119699	
0.22	4.17057e-18	-0.00250893	-0.00250893	-0.0119699	-0.0119699	
0.221	4.27584e-18	-0.0025209	-0.0025209	-0.0119699	-0.0119699	
0.222	4.39772e-18	-0.00253287	-0.00253287	-0.0119699	-0.0119699	
0.223	4.5184e-18	-0.00254484	-0.00254484	-0.0119699	-0.0119699	
0.224	4.65263e-18	-0.00255681	-0.00255681	-0.0119699	-0.0119699	
0.225	4.78812e-18	-0.00256878	-0.00256878	-0.0119699	-0.0119699	
0.226	4.91198e-18	-0.00258075	-0.00258075	-0.0119699	-0.0119699	
0.227	5.0376e-18	-0.00259272	-0.00259272	-0.0119699	-0.0119699	
0.228	5.18108e-18	-0.00260469	-0.00260469	-0.0119699	-0.0119699	
0.229	5.34327e-18	-0.00261666	-0.00261666	-0.0119699	-0.0119699	
0.23	5.52566e-18	-0.00262863	-0.00262863	-0.0119699	-0.0119699	
0.231	5.69668e-18	-0.0026406	-0.0026406	-0.0119699	-0.0119699	
0.232	5.85124e-18	-0.00265257	-0.00265257	-0.0119699	-0.0119699	
0.233	5.98256e-18	-0.00266454	-0.00266454	-0.0119699	-0.0119699	
0.234	6.11361e-18	-0.00267651	-0.00267651	-0.0119699	-0.0119699	
0.235	6.2541e-18	-0.00268847	-0.00268847	-0.0119699	-0.0119699	
0.236	6.38145e-18	-0.00270044	-0.00270044	-0.0119699	-0.0119699	
0.237	6.50857e-18	-0.00271241	-0.00271241	-0.0119699	-0.0119699	
0.238	6.64654e-18	-0.00272438	-0.00272438	-0.0119699	-0.0119699	
0.239	6.78071e-18	-0.00273635	-0.00273635	-0.0119699	-0.0119699	
0.24	6.91673e-18	-0.00274832	-0.00274832	-0.0119699	-0.0119699	
0.241	7.04904e-18	-0.00276029	-0.00276029	-0.0119699	-0.0119699	
0.242	7.17321e-18	-0.00277226	-0.00277226	-0.0119699	-0.0119699	
0.243	7.2879e-18	-0.00278423	-0.00278423	-0.0119699	-0.0119699	
0.244	7.4028e-18	-0.0027962	-0.0027962	-0.0119699	-0.0119699	
0.245	7.51864e-18	-0.00280817	-0.00280817	-0.0119699	-0.0119699	
0.246	7.63559e-18	-0.00282014	-0.00282014	-0.0119699	-0.0119699	
0.247	7.76883e-18	-0.00283211	-0.00283211	-0.0119699	-0.0119699	
0.248	7.89083e-18	-0.00284408	-0.00284408	-0.0119699	-0.0119699	
0.249	8.00086e-18	-0.00285605	-0.00285605	-0.0119699	-0.0119699	
0.25	8.1017e-18	-0.00286802	-0.00286802	-0.0119699	-0.0119699	
0.251	8.18963e-18	-0.00287999	-0.00287999	-0.0119699	-0.0119699	
0.252	8.28818e-18	-0.00289196	-0.00289196	-0.0119699	-0.0119699	
0.253	8.36664e-18	-0.00290393	-0.00290393	-0.0119699	-0.0119699	
0.254	8.44108e-18	-0.0029159	-0.0029159	-0.0119699	-0.0119699	
0.255	8.49763e-18	-0.00292787	-0.00292787	-0.0119699	-0.0119699	
0.256	8.55004e-18	-0.00293984	-0.00293984	-0.0119699	-0.0119699	
0.257	8.5968e-18	-0.00295181	-0.00295181	-0.0119699	-0.0119699	
0.258	8.62633e-18	-0.00296378	-0.00296378	-0.0119699	-0.0119699	
0.259	8.6308e-18	-0.00297575	-0.00297575	-0.0119699	-0.0119699	
0.26	8.61005e-18	-0.00298772	-0.00298772	-0.0119699	-0.0119699	
0.261	8.58163e-18	-0.00299969	-0.00299969	-0.0119699	-0.0119699	
0.262	8.54457e-18	-0.00301166	-0.00301166	-0.0119699	-0.0119699	
0.263	8.48933e-18	-0.00302363	-0.00302363	-0.0119699	-0.0119699	
0.264	8.4521e-18	-0.0030356	-0.0030356	-0.0119699	-0.0119699	
0.265	8.39015e-18	-0.00304757	-0.00304757	-0.0119699	-0.0119699	
0.266	8.31893e-18	-0.00305954	-0.00305954	-0.0119699	-0.0119699	
0.267	8.26959e-18	-0.00307151	-0.00307151	-0.0119699	-0.0119699	
0.268	8.18808e-18	-0.00308348	-0.00308348	-0.0119699	-0.0119699	
0.269	8.11169e-18	-0.00309545	-0.00309545	-0.0119699	-0.0119699	
0.27	8.02068e-18	-0.00310742	-0.00310742	-0.0119699	-0.0119699	
0.271	7.94355e-18	-0.00311939	-0.00311939	-0.0119699	-0.0119699	
0.272	7.86038e-18	-0.00313136	-0.00313136	-0.0119699	-0.0119699	
0.273	7.78657e-18	-0.00314333	-0.00314333	-0.0119699	-0.0119699	
0.274	7.71817e-18	-0.0031553	-0.0031553	-0.0119699	-0.0119699	
0.275	7.64328e-18	-0.00316727	-0.00316727	-0.0119699	-0.0119699	
0.276	7.58385e-18	-0.00317924	-0.00317924	-0.0119699	-0.0119699	
0.277	7.5317e-18	-0.00319121	-0.00319121	-0.0119699	-0.0119699	
0.278	7.46323e-18	-0.00320318	-0.00320318	-0.0119699	-0.0119699	
0.279	7.39304e-18	-0.00321515	-0.00321515	-0.0119699	-0.0119699	
0.28	7.3209e-18	-0.00322712	-0.00322712	-0.0119699	-0.0119699	
0.281	7.23284e-18	-0.00323909	-0.00323909	-0.0119699	-0.0119699	
0.282	7.16715e-18	-0.00325106	-0.00325106	-0.0119699	-0.0119699	
0.283	7.09766e-18	-0.00326303	-0.00326303	-0.0119699	-0.0119699	
0.284	7.02036e-18	-0.003275	-0.003275	-0.0119699	-0.0119699	
0.285	6.94603e-18	-0.00328697	-0.00328697	-0.0119699	-0.0119699	
0.286	6.8574e-18	-0.00329894	-0.00329894	-0.0119699	-0.0119699	
0.287	6.76906e-18	-0.00331091	-0.00331091	-0.0119699	-0.0119699	
0.288	6.67715e-18	-0.00332288	-0.00332288	-0.0119699	-0.0119699	
0.289	6.58017e-18	-0.00333485	-0.00333485	-0.0119699	-0.0119699	
0.29	6.48617e-18	-0.00334682	-0.00334682	-0.0119699	-0.0119699	
0.291	6.40102e-18	-0.00335879	-0.00335879	-0.0119699	-0.0119699	
0.292	6.3262e-18	-0.00337076	-0.00337076	-0.0119699	-0.0119699	
0.293	6.23051e-18	-0.00338273	-0.00338273	-0.0119699	-0.0119699	
0.294	6.13195e-18	-0.0033947	-0.0033947	-0.0119699	-0.0119699	
0.295	6.03439e-18	-0.00340667	-0.00340667	-0.0119699	-0.0119699	
0.296	5.95688e-18	-0.00341864	-0.00341864	-0.0119699	-0.0119699	
0.297	5.87711e-18	-0.00343061	-0.00343061	-0.0119699	-0.0119699	
0.298	5.80578e-18	-0.00344258	-0.00344258	-0.0119699	-0.0119699	
0.299	5.74758e-18	-0.00345455	-0.00345455	-0.0119699	-0.0119699	
0.3	5.67803e-18	-0.00346652	-0.00346652	-0.0119699	-0.0119699	
0.301	5.59672e-18	-0.00347849	-0.00347849	-0.0119699	-0.0119699	
0.302	5.48694e-18	-0.00349046	-0.00349046	-0.0119699	-0.0119699	
0.303	5.37878e-18	-0.00350243	-0.00350243	-0.0119699	-0.0119699	
0.304	5.25436e-18	-0.0035144	-0.0035144	-0.0119699	-0.0119699	
0.305	5.14353e-18	-0.00352637	-0.00352637	-0.0119699	-0.0119699	
0.306	5.02092e-18	-0.00353834	-0.00353834	-0.0119699	-0.0119699	
0.307	4.90805e-18	-0.00355031	-0.00355031	-0.0119699	-0.0119699	
0.308	4.81867e-18	-0.00356228	-0.00356228	-0.0119699	-0.0119699	
0.309	4.72237e-18	-0.00357425	-0.00357425	-0.0119699	-0.0119699	
0.31	4.6213e-18	-0.00358622	-0.00358622	-0.0119699	-0.0119699	
0.311	4.50498e-18	-0.00359819	-0.00359819	-0.0119699	-0.0119699	
0.312	4.39675e-18	-0.00361016	-0.00361016	-0.0119699	-0.0119699	
0.313	4.26195e-18	-0.00362213	-0.00362213	-0.0119699	-0.0119699	
0.314	4.12611e-18	-0.0036341	-0.0036341	-0.0119699	-0.0119699	
0.315	3.98629e-18	-0.00364607	-0.00364607	-0.0119699	-0.0119699	
0.316	3.86229e-18	-0.00365804	-0.00365804	-0.0119699	-0.0119699	
0.317	3.74688e-18	-0.00367001	-0.00367001	-0.0119699	-0.0119699	
0.318	3.65364e-18	-0.00368198	-0.00368198	-0.0119699	-0.0119699	
0.319	3.57649e-18	-0.00369395	-0.00369395	-0.0119699	-0.0119699	
0.32	3.50123e-18	-0.00370592	-0.00370592	-0.0119699	-0.0119699	
0.321	3.44774e-18	-0.00371789	-0.00371789	-0.0119699	-0.0119699	
0.322	3.39792e-18	-0.00372986	-0.00372986	-0.0119699	-0.0119699	
0.323	3.32538e-18	-0.00374183	-0.00374183	-0.0119699	-0.0119699	
0.324	3.26154e-18	-0.0037538	-0.0037538	-0.0119699	-0.0119699	
0.325	3.18469e-18	-0.00376577	-0.00376577	-0.0119699	-0.0119699	
0.326	3.10785e-18	-0.00377774	-0.00377774	-0.0119699	-0.0119699	
0.327	3.03401e-18	-0.00378971	-0.00378971	-0.0119699	-0.0119699	
0.328	2.98817e-18	-0.00380168	-0.00380168	-0.0119699	-0.0119699	
0.329	2.93096e-18	-0.00381365	-0.00381365	-0.0119699	-0.0119699	
0.33	2.87369e-18	-0.00382562	-0.00382562	-0.0119699	-0.0119699	
0.331	2.81088e-18	-0.00383759	-0.00383759	-0.0119699	-0.0119699	
0.332	2.74361e-18	-0.00384956	-0.00384956	-0.0119699	-0.0119699	
0.333	2.6831e-18	-0.00386152	-0.00386152	-0.0119699	-0.0119699	
0.334	2.62516e-18	-0.00387349	-0.00387349	-0.0119699	-0.0119699	
0.335	2.57012e-18	-0.00388546	-0.00388546	-0.0119699	-0.0119699	
