 % t	theta1	theta2	theta3	
0.609	-0.286481	-0.213773	2.53653	
0.61	-0.281927	-0.219501	2.53713	
0.611	-0.277369	-0.225239	2.53772	
0.612	-0.272808	-0.230988	2.5383	
0.613	-0.268244	-0.236747	2.53887	
0.614	-0.263678	-0.242516	2.53944	
0.615	-0.259109	-0.248294	2.53999	
0.616	-0.254537	-0.254082	2.54054	
0.617	-0.249964	-0.259879	2.54108	
0.618	-0.245388	-0.265686	2.54161	
0.619	-0.240811	-0.271502	2.54213	
0.62	-0.236231	-0.277326	2.54264	
0.621	-0.23165	-0.283159	2.54314	
0.622	-0.227068	-0.289	2.54364	
0.623	-0.222484	-0.29485	2.54412	
0.624	-0.217898	-0.300708	2.5446	
0.625	-0.213312	-0.306573	2.54506	
0.626	-0.208725	-0.312446	2.54552	
0.627	-0.204136	-0.318326	2.54596	
0.628	-0.199547	-0.324214	2.5464	
0.629	-0.194958	-0.330109	2.54683	
0.63	-0.190368	-0.33601	2.54725	
0.631	-0.185778	-0.341918	2.54766	
0.632	-0.181187	-0.347832	2.54806	
0.633	-0.176597	-0.353753	2.54845	
0.634	-0.172006	-0.359679	2.54883	
0.635	-0.167416	-0.365612	2.5492	
0.636	-0.162826	-0.371549	2.54956	
0.637	-0.158237	-0.377492	2.54991	
0.638	-0.153648	-0.383441	2.55025	
0.639	-0.14906	-0.389394	2.55058	
0.64	-0.144473	-0.395352	2.5509	
0.641	-0.139887	-0.401314	2.55121	
0.642	-0.135301	-0.407281	2.55151	
0.643	-0.130718	-0.413252	2.5518	
0.644	-0.126135	-0.419226	2.55209	
0.645	-0.121554	-0.425205	2.55236	
0.646	-0.116974	-0.431187	2.55262	
0.647	-0.112397	-0.437172	2.55287	
0.648	-0.10782	-0.44316	2.55311	
0.649	-0.103246	-0.449151	2.55334	
0.65	-0.0986742	-0.455145	2.55356	
0.651	-0.0941042	-0.461141	2.55378	
0.652	-0.0895364	-0.467139	2.55398	
0.653	-0.084971	-0.47314	2.55417	
0.654	-0.080408	-0.479142	2.55435	
0.655	-0.0758475	-0.485147	2.55452	
0.656	-0.0712896	-0.491152	2.55468	
0.657	-0.0667344	-0.497159	2.55483	
0.658	-0.0621821	-0.503167	2.55498	
0.659	-0.0576326	-0.509176	2.55511	
0.66	-0.0530862	-0.515186	2.55523	
0.661	-0.0485428	-0.521197	2.55534	
0.662	-0.0440025	-0.527207	2.55544	
0.663	-0.0394655	-0.533218	2.55553	
0.664	-0.0349318	-0.539229	2.55561	
0.665	-0.0304014	-0.54524	2.55568	
0.666	-0.0258745	-0.551251	2.55575	
0.667	-0.0213511	-0.557261	2.5558	
0.668	-0.0168312	-0.563271	2.55584	
0.669	-0.0123147	-0.56928	2.55587	
0.67	-0.00780161	-0.575289	2.55589	
0.671	-0.00329045	-0.581299	2.5559	
0.672	0.001203	-0.58729	2.55591	
0.673	0.00570515	-0.593295	2.5559	
0.674	0.0101996	-0.599295	2.55588	
0.675	0.0146915	-0.605294	2.55586	
0.676	0.019179	-0.611291	2.55582	
0.677	0.0236626	-0.617286	2.55577	
0.678	0.0281419	-0.62328	2.55572	
0.679	0.032617	-0.62927	2.55565	
0.68	0.0370878	-0.635258	2.55558	
0.681	0.0415542	-0.641244	2.55549	
0.682	0.0460163	-0.647227	2.5554	
0.683	0.0504739	-0.653207	2.55529	
0.684	0.0549271	-0.659184	2.55518	
0.685	0.0593757	-0.665157	2.55506	
0.686	0.0638198	-0.671127	2.55493	
0.687	0.0682593	-0.677094	2.55478	
0.688	0.0726942	-0.683057	2.55463	
0.689	0.0771244	-0.689017	2.55447	
0.69	0.08155	-0.694973	2.55431	
0.691	0.0859709	-0.700924	2.55413	
0.692	0.090387	-0.706872	2.55394	
0.693	0.0947984	-0.712816	2.55374	
0.694	0.0992051	-0.718755	2.55354	
0.695	0.103607	-0.72469	2.55333	
0.696	0.108004	-0.73062	2.5531	
0.697	0.112396	-0.736546	2.55287	
0.698	0.116784	-0.742467	2.55263	
0.699	0.121166	-0.748384	2.55238	
0.7	0.125544	-0.754295	2.55212	
0.701	0.129917	-0.760202	2.55185	
0.702	0.134285	-0.766103	2.55158	
0.703	0.138648	-0.772	2.55129	
0.704	0.143007	-0.777891	2.551	
0.705	0.14736	-0.783777	2.5507	
0.706	0.151709	-0.789657	2.55039	
0.707	0.156053	-0.795532	2.55007	
0.708	0.160391	-0.801401	2.54974	
0.709	0.164725	-0.807265	2.54941	
0.71	0.169055	-0.813123	2.54907	
0.711	0.173379	-0.818975	2.54871	
0.712	0.177698	-0.824822	2.54835	
0.713	0.182013	-0.830662	2.54799	
0.714	0.186323	-0.836497	2.54761	
0.715	0.190628	-0.842325	2.54723	
0.716	0.194928	-0.848147	2.54683	
0.717	0.199223	-0.853964	2.54643	
0.718	0.203514	-0.859774	2.54602	
0.719	0.207799	-0.865577	2.54561	
0.72	0.21208	-0.871374	2.54519	
0.721	0.216357	-0.877165	2.54475	
0.722	0.220628	-0.88295	2.54431	
0.723	0.224895	-0.888728	2.54387	
0.724	0.229157	-0.894499	2.54341	
0.725	0.233415	-0.900264	2.54295	
0.726	0.237668	-0.906022	2.54248	
0.727	0.241916	-0.911774	2.542	
0.728	0.24616	-0.917519	2.54152	
0.729	0.250399	-0.923257	2.54103	
0.73	0.254633	-0.928988	2.54053	
0.731	0.258863	-0.934712	2.54002	
0.732	0.263089	-0.94043	2.53951	
0.733	0.26731	-0.94614	2.53899	
0.734	0.271527	-0.951844	2.53846	
0.735	0.275739	-0.957541	2.53793	
0.736	0.279946	-0.96323	2.53738	
0.737	0.28415	-0.968913	2.53684	
0.738	0.288349	-0.974589	2.53628	
0.739	0.292544	-0.980257	2.53572	
0.74	0.296734	-0.985918	2.53515	
0.741	0.30092	-0.991572	2.53457	
0.742	0.305102	-0.997219	2.53399	
0.743	0.30928	-1.00286	2.5334	
0.744	0.313454	-1.00849	2.5328	
0.745	0.317623	-1.01412	2.5322	
0.746	0.321789	-1.01973	2.53159	
0.747	0.32595	-1.02535	2.53097	
0.748	0.330107	-1.03095	2.53035	
0.749	0.334261	-1.03655	2.52972	
0.75	0.33841	-1.04213	2.52909	
0.751	0.342556	-1.04772	2.52844	
0.752	0.346697	-1.05329	2.5278	
0.753	0.350835	-1.05886	2.52714	
0.754	0.354968	-1.06442	2.52648	
0.755	0.359098	-1.06997	2.52581	
0.756	0.363225	-1.07551	2.52514	
0.757	0.367347	-1.08105	2.52446	
0.758	0.371466	-1.08658	2.52378	
0.759	0.375581	-1.0921	2.52309	
0.76	0.379693	-1.09761	2.52239	
0.761	0.383801	-1.10312	2.52169	
0.762	0.387905	-1.10862	2.52098	
0.763	0.392006	-1.11411	2.52026	
0.764	0.396103	-1.1196	2.51954	
0.765	0.400197	-1.12507	2.51882	
0.766	0.404287	-1.13054	2.51809	
0.767	0.408374	-1.13601	2.51735	
0.768	0.412458	-1.14146	2.5166	
0.769	0.416539	-1.14691	2.51586	
0.77	0.420616	-1.15235	2.5151	
0.771	0.42469	-1.15778	2.51434	
0.772	0.42876	-1.1632	2.51358	
0.773	0.432828	-1.16862	2.51281	
0.774	0.436892	-1.17403	2.51203	
0.775	0.440953	-1.17943	2.51125	
0.776	0.445011	-1.18483	2.51046	
0.777	0.449067	-1.19021	2.50967	
0.778	0.453119	-1.19559	2.50887	
0.779	0.457168	-1.20096	2.50807	
0.78	0.461214	-1.20633	2.50726	
0.781	0.465257	-1.21168	2.50645	
0.782	0.469298	-1.21703	2.50563	
0.783	0.473336	-1.22238	2.50481	
