t	a1	a2	da1	da2	
0.452	0.0230671	-0.0222856	0.0807694	-0.0701636	
0.453	0.0231479	-0.0223557	0.0807727	-0.070096	
0.454	0.0232286	-0.0224258	0.0807749	-0.0700272	
0.455	0.0233094	-0.0224958	0.0807763	-0.0699573	
0.456	0.0233902	-0.0225657	0.0807768	-0.0698863	
0.457	0.023471	-0.0226356	0.0807765	-0.0698142	
0.458	0.0235517	-0.0227053	0.0807755	-0.069741	
0.459	0.0236325	-0.0227751	0.0807738	-0.0696667	
0.46	0.0237133	-0.0228447	0.0807716	-0.0695913	
0.461	0.0237941	-0.0229142	0.0807688	-0.0695148	
0.462	0.0238748	-0.0229837	0.0807656	-0.0694372	
0.463	0.0239556	-0.0230531	0.0807618	-0.0693585	
0.464	0.0240363	-0.0231224	0.0807576	-0.0692787	
0.465	0.0241171	-0.0231917	0.0807529	-0.0691978	
0.466	0.0241979	-0.0232608	0.0807477	-0.0691158	
0.467	0.0242786	-0.0233299	0.0807419	-0.0690327	
0.468	0.0243593	-0.0233989	0.0807356	-0.0689485	
0.469	0.0244401	-0.0234678	0.0807286	-0.0688632	
0.47	0.0245208	-0.0235366	0.0807209	-0.0687769	
0.471	0.0246015	-0.0236053	0.0807124	-0.0686894	
0.472	0.0246822	-0.023674	0.080703	-0.0686009	
0.473	0.0247629	-0.0237425	0.0806927	-0.0685112	
0.474	0.0248436	-0.023811	0.0806814	-0.0684205	
0.475	0.0249243	-0.0238794	0.080669	-0.0683287	
0.476	0.0250049	-0.0239477	0.0806554	-0.0682358	
0.477	0.0250856	-0.0240159	0.0806406	-0.0681418	
0.478	0.0251662	-0.024084	0.0806246	-0.0680468	
0.479	0.0252468	-0.024152	0.0806072	-0.0679506	
0.48	0.0253274	-0.0242199	0.0805884	-0.0678534	
0.481	0.025408	-0.0242877	0.0805682	-0.0677551	
0.482	0.0254886	-0.0243554	0.0805467	-0.0676557	
0.483	0.0255691	-0.024423	0.0805237	-0.0675552	
0.484	0.0256496	-0.0244905	0.0804994	-0.0674537	
0.485	0.0257301	-0.0245579	0.0804738	-0.0673511	
0.486	0.0258106	-0.0246252	0.0804468	-0.0672474	
0.487	0.025891	-0.0246924	0.0804186	-0.0671426	
0.488	0.0259714	-0.0247595	0.0803893	-0.0670368	
0.489	0.0260518	-0.0248264	0.0803588	-0.0669299	
0.49	0.0261321	-0.0248933	0.0803273	-0.066822	
0.491	0.0262124	-0.0249601	0.0802949	-0.066713	
0.492	0.0262927	-0.0250267	0.0802616	-0.0666029	
0.493	0.026373	-0.0250933	0.0802275	-0.0664918	
0.494	0.0264532	-0.0251597	0.0801926	-0.0663796	
0.495	0.0265333	-0.025226	0.0801571	-0.0662664	
0.496	0.0266135	-0.0252923	0.080121	-0.0661521	
0.497	0.0266936	-0.0253584	0.0800843	-0.0660368	
0.498	0.0267736	-0.0254243	0.0800471	-0.0659204	
0.499	0.0268537	-0.0254902	0.0800094	-0.065803	
0.5	0.0269337	-0.0255559	0.0799713	-0.0656846	
0.501	0.0270136	-0.0256216	0.0799326	-0.0655651	
0.502	0.0270935	-0.0256871	0.0798934	-0.0654446	
0.503	0.0271734	-0.0257524	0.0798536	-0.065323	
0.504	0.0272532	-0.0258177	0.0798133	-0.0652004	
0.505	0.027333	-0.0258829	0.0797724	-0.0650768	
0.506	0.0274128	-0.0259479	0.0797308	-0.0649522	
0.507	0.0274925	-0.0260128	0.0796884	-0.0648265	
0.508	0.0275722	-0.0260775	0.0796451	-0.0646998	
0.509	0.0276518	-0.0261422	0.079601	-0.0645721	
0.51	0.0277314	-0.0262067	0.0795559	-0.0644433	
0.511	0.0278109	-0.026271	0.0795098	-0.0643135	
0.512	0.0278904	-0.0263353	0.0794625	-0.0641827	
0.513	0.0279698	-0.0263994	0.0794141	-0.0640509	
0.514	0.0280492	-0.0264634	0.0793644	-0.0639181	
0.515	0.0281285	-0.0265272	0.0793134	-0.0637843	
0.516	0.0282078	-0.026591	0.0792611	-0.0636494	
0.517	0.0282871	-0.0266545	0.0792075	-0.0635135	
0.518	0.0283662	-0.026718	0.0791525	-0.0633766	
0.519	0.0284454	-0.0267813	0.0790962	-0.0632387	
0.52	0.0285244	-0.0268445	0.0790385	-0.0630998	
0.521	0.0286034	-0.0269075	0.0789795	-0.0629599	
0.522	0.0286824	-0.0269704	0.0789193	-0.062819	
0.523	0.0287613	-0.0270331	0.0788578	-0.0626771	
0.524	0.0288401	-0.0270957	0.0787951	-0.0625342	
0.525	0.0289189	-0.0271582	0.0787314	-0.0623904	
0.526	0.0289976	-0.0272205	0.0786666	-0.0622455	
0.527	0.0290762	-0.0272827	0.0786009	-0.0620996	
0.528	0.0291548	-0.0273447	0.0785343	-0.0619528	
0.529	0.0292333	-0.0274066	0.0784669	-0.0618049	
0.53	0.0293117	-0.0274683	0.0783987	-0.0616561	
0.531	0.0293901	-0.0275299	0.0783299	-0.0615064	
0.532	0.0294684	-0.0275913	0.0782604	-0.0613556	
0.533	0.0295466	-0.0276526	0.0781904	-0.0612039	
0.534	0.0296247	-0.0277137	0.0781199	-0.0610512	
0.535	0.0297028	-0.0277747	0.0780488	-0.0608976	
0.536	0.0297808	-0.0278355	0.0779773	-0.060743	
0.537	0.0298588	-0.0278962	0.0779053	-0.0605874	
0.538	0.0299367	-0.0279567	0.0778327	-0.0604309	
0.539	0.0300145	-0.0280171	0.0777597	-0.0602734	
0.54	0.0300922	-0.0280773	0.0776861	-0.060115	
0.541	0.0301698	-0.0281373	0.0776119	-0.0599556	
0.542	0.0302474	-0.0281972	0.077537	-0.0597953	
0.543	0.0303249	-0.0282569	0.0774615	-0.059634	
0.544	0.0304023	-0.0283164	0.0773851	-0.0594718	
0.545	0.0304797	-0.0283758	0.0773079	-0.0593086	
0.546	0.0305569	-0.0284351	0.0772298	-0.0591446	
0.547	0.0306341	-0.0284941	0.0771506	-0.0589795	
0.548	0.0307112	-0.028553	0.0770704	-0.0588136	
0.549	0.0307883	-0.0286117	0.0769891	-0.0586467	
0.55	0.0308652	-0.0286703	0.0769066	-0.0584788	
0.551	0.0309421	-0.0287287	0.0768229	-0.0583101	
0.552	0.0310189	-0.0287869	0.0767379	-0.0581404	
0.553	0.0310956	-0.028845	0.0766517	-0.0579698	
0.554	0.0311722	-0.0289029	0.0765641	-0.0577983	
0.555	0.0312487	-0.0289606	0.0764752	-0.0576258	
0.556	0.0313251	-0.0290181	0.0763851	-0.0574525	
0.557	0.0314015	-0.0290755	0.0762936	-0.0572782	
0.558	0.0314777	-0.0291327	0.076201	-0.057103	
0.559	0.0315539	-0.0291897	0.0761071	-0.0569269	
0.56	0.0316299	-0.0292465	0.0760121	-0.05675	
0.561	0.0317059	-0.0293032	0.075916	-0.0565721	
0.562	0.0317817	-0.0293597	0.0758189	-0.0563933	
0.563	0.0318575	-0.029416	0.0757209	-0.0562136	
0.564	0.0319332	-0.0294721	0.075622	-0.056033	
0.565	0.0320088	-0.029528	0.0755223	-0.0558516	
0.566	0.0320842	-0.0295838	0.0754219	-0.0556693	
0.567	0.0321596	-0.0296394	0.0753208	-0.055486	
0.568	0.0322349	-0.0296948	0.0752191	-0.055302	
0.569	0.03231	-0.02975	0.0751168	-0.055117	
0.57	0.0323851	-0.029805	0.075014	-0.0549312	
0.571	0.0324601	-0.0298598	0.0749108	-0.0547445	
0.572	0.0325349	-0.0299145	0.074807	-0.0545569	
0.573	0.0326097	-0.029969	0.0747028	-0.0543685	
0.574	0.0326843	-0.0300232	0.0745981	-0.0541793	
0.575	0.0327589	-0.0300773	0.0744929	-0.0539891	
0.576	0.0328333	-0.0301312	0.0743872	-0.0537982	
0.577	0.0329076	-0.0301849	0.0742809	-0.0536063	
0.578	0.0329819	-0.0302384	0.074174	-0.0534137	
0.579	0.033056	-0.0302917	0.0740665	-0.0532202	
0.58	0.03313	-0.0303449	0.0739582	-0.0530258	
0.581	0.0332039	-0.0303978	0.0738491	-0.0528306	
0.582	0.0332777	-0.0304505	0.0737392	-0.0526346	
0.583	0.0333514	-0.0305031	0.0736284	-0.0524378	
0.584	0.033425	-0.0305554	0.0735165	-0.0522401	
0.585	0.0334984	-0.0306075	0.0734036	-0.0520416	
0.586	0.0335718	-0.0306595	0.0732896	-0.0518423	
0.587	0.033645	-0.0307112	0.0731745	-0.0516421	
0.588	0.0337181	-0.0307628	0.0730581	-0.0514411	
0.589	0.0337911	-0.0308141	0.0729406	-0.0512393	
0.59	0.033864	-0.0308652	0.0728218	-0.0510367	
0.591	0.0339368	-0.0309162	0.0727017	-0.0508333	
0.592	0.0340094	-0.0309669	0.0725805	-0.0506291	
0.593	0.0340819	-0.0310174	0.072458	-0.0504241	
0.594	0.0341543	-0.0310678	0.0723343	-0.0502183	
0.595	0.0342266	-0.0311179	0.0722095	-0.0500117	
0.596	0.0342987	-0.0311678	0.0720836	-0.0498042	
0.597	0.0343708	-0.0312175	0.0719566	-0.049596	
0.598	0.0344426	-0.031267	0.0718287	-0.0493871	
0.599	0.0345144	-0.0313162	0.0716999	-0.0491773	
0.6	0.034586	-0.0313653	0.0715702	-0.0489668	
0.601	0.0346576	-0.0314142	0.0714397	-0.0487555	
0.602	0.0347289	-0.0314628	0.0713086	-0.0485434	
0.603	0.0348002	-0.0315113	0.0711767	-0.0483305	
0.604	0.0348713	-0.0315595	0.0710443	-0.0481169	
0.605	0.0349423	-0.0316075	0.0709114	-0.0479026	
0.606	0.0350131	-0.0316553	0.070778	-0.0476875	
0.607	0.0350838	-0.0317029	0.070644	-0.0474716	
0.608	0.0351544	-0.0317502	0.0705097	-0.047255	
0.609	0.0352248	-0.0317974	0.0703749	-0.0470377	
0.61	0.0352951	-0.0318443	0.0702397	-0.0468196	
0.611	0.0353653	-0.031891	0.070104	-0.0466007	
0.612	0.0354353	-0.0319375	0.0699679	-0.0463812	
0.613	0.0355052	-0.0319838	0.0698312	-0.0461609	
0.614	0.035575	-0.0320298	0.069694	-0.0459399	
0.615	0.0356446	-0.0320757	0.0695562	-0.0457182	
0.616	0.0357141	-0.0321213	0.0694177	-0.0454957	
0.617	0.0357835	-0.0321667	0.0692785	-0.0452726	
0.618	0.0358527	-0.0322118	0.0691385	-0.0450487	
0.619	0.0359217	-0.0322568	0.0689977	-0.0448241	
0.62	0.0359907	-0.0323015	0.068856	-0.0445988	
0.621	0.0360595	-0.032346	0.0687133	-0.0443728	
0.622	0.0361281	-0.0323902	0.0685695	-0.0441461	
0.623	0.0361966	-0.0324342	0.0684247	-0.0439187	
0.624	0.0362649	-0.032478	0.0682788	-0.0436906	
0.625	0.0363332	-0.0325216	0.0681318	-0.0434618	
0.626	0.0364012	-0.032565	0.0679836	-0.0432323	
0.627	0.0364691	-0.0326081	0.0678343	-0.0430021	
0.628	0.0365369	-0.032651	0.0676838	-0.0427713	
0.629	0.0366045	-0.0326936	0.0675321	-0.0425398	
0.63	0.0366719	-0.0327361	0.0673793	-0.0423076	
0.631	0.0367392	-0.0327782	0.0672255	-0.0420747	
0.632	0.0368064	-0.0328202	0.0670705	-0.0418412	
0.633	0.0368734	-0.0328619	0.0669147	-0.041607	
0.634	0.0369402	-0.0329034	0.0667578	-0.0413721	
0.635	0.0370069	-0.0329447	0.0666001	-0.0411366	
0.636	0.0370734	-0.0329857	0.0664417	-0.0409005	
0.637	0.0371398	-0.0330265	0.0662824	-0.0406637	
0.638	0.037206	-0.033067	0.0661225	-0.0404263	
0.639	0.037272	-0.0331073	0.065962	-0.0401882	
0.64	0.0373379	-0.0331474	0.065801	-0.0399495	
0.641	0.0374036	-0.0331872	0.0656394	-0.0397102	
0.642	0.0374692	-0.0332268	0.0654774	-0.0394703	
0.643	0.0375346	-0.0332662	0.0653149	-0.0392297	
0.644	0.0375998	-0.0333053	0.065152	-0.0389885	
0.645	0.0376649	-0.0333441	0.0649888	-0.0387467	
0.646	0.0377298	-0.0333828	0.0648252	-0.0385044	
0.647	0.0377945	-0.0334211	0.0646611	-0.0382614	
0.648	0.0378591	-0.0334593	0.0644967	-0.0380178	
0.649	0.0379235	-0.0334972	0.0643318	-0.0377736	
0.65	0.0379878	-0.0335348	0.0641664	-0.0375288	
0.651	0.0380519	-0.0335722	0.0640005	-0.0372834	
0.652	0.0381158	-0.0336094	0.063834	-0.0370375	
0.653	0.0381795	-0.0336463	0.0636669	-0.036791	
0.654	0.0382431	-0.033683	0.063499	-0.0365438	
0.655	0.0383065	-0.0337194	0.0633304	-0.0362962	
0.656	0.0383698	-0.0337556	0.063161	-0.0360479	
0.657	0.0384329	-0.0337915	0.0629908	-0.0357991	
0.658	0.0384958	-0.0338272	0.0628196	-0.0355497	
0.659	0.0385585	-0.0338626	0.0626474	-0.0352998	
0.66	0.0386211	-0.0338978	0.0624742	-0.0350492	
0.661	0.0386834	-0.0339327	0.0622999	-0.0347982	
0.662	0.0387457	-0.0339674	0.0621246	-0.0345466	
0.663	0.0388077	-0.0340018	0.0619483	-0.0342944	
0.664	0.0388695	-0.034036	0.0617708	-0.0340417	
0.665	0.0389312	-0.0340699	0.0615923	-0.0337885	
0.666	0.0389927	-0.0341035	0.0614128	-0.0335347	
0.667	0.0390541	-0.0341369	0.0612322	-0.0332804	
0.668	0.0391152	-0.0341701	0.0610507	-0.0330256	
0.669	0.0391762	-0.034203	0.0608682	-0.0327703	
0.67	0.0392369	-0.0342356	0.0606849	-0.0325144	
0.671	0.0392975	-0.034268	0.0605008	-0.032258	
0.672	0.0393579	-0.0343001	0.0603159	-0.0320012	
0.673	0.0394182	-0.034332	0.0601304	-0.0317438	
0.674	0.0394782	-0.0343636	0.0599442	-0.0314859	
0.675	0.039538	-0.034395	0.0597574	-0.0312276	
0.676	0.0395977	-0.0344261	0.0595702	-0.0309687	
0.677	0.0396572	-0.0344569	0.0593825	-0.0307094	
0.678	0.0397165	-0.0344875	0.0591944	-0.0304496	
0.679	0.0397756	-0.0345178	0.0590059	-0.0301893	
0.68	0.0398345	-0.0345479	0.058817	-0.0299285	
0.681	0.0398932	-0.0345777	0.0586279	-0.0296673	
0.682	0.0399517	-0.0346072	0.0584384	-0.0294056	
0.683	0.0400101	-0.0346365	0.0582485	-0.0291435	
0.684	0.0400682	-0.0346655	0.0580584	-0.0288809	
0.685	0.0401262	-0.0346943	0.0578678	-0.0286178	
0.686	0.040184	-0.0347227	0.0576768	-0.0283543	
0.687	0.0402416	-0.034751	0.0574854	-0.0280904	
0.688	0.0402989	-0.0347789	0.0572935	-0.027826	
0.689	0.0403561	-0.0348066	0.0571011	-0.0275612	
0.69	0.0404131	-0.034834	0.056908	-0.027296	
0.691	0.04047	-0.0348612	0.0567143	-0.0270304	
0.692	0.0405266	-0.0348881	0.0565199	-0.0267643	
0.693	0.040583	-0.0349147	0.0563247	-0.0264978	
0.694	0.0406392	-0.0349411	0.0561287	-0.0262309	
0.695	0.0406953	-0.0349672	0.0559318	-0.0259635	
0.696	0.0407511	-0.034993	0.055734	-0.0256958	
0.697	0.0408067	-0.0350186	0.0555352	-0.0254276	
0.698	0.0408622	-0.0350439	0.0553356	-0.0251591	
0.699	0.0409174	-0.0350689	0.0551349	-0.0248902	
0.7	0.0409724	-0.0350937	0.0549332	-0.0246208	
0.701	0.0410273	-0.0351182	0.0547306	-0.0243511	
0.702	0.0410819	-0.0351424	0.0545271	-0.024081	
0.703	0.0411363	-0.0351663	0.0543226	-0.0238105	
0.704	0.0411905	-0.03519	0.0541172	-0.0235397	
0.705	0.0412445	-0.0352134	0.053911	-0.0232685	
0.706	0.0412984	-0.0352365	0.053704	-0.0229969	
0.707	0.041352	-0.0352594	0.0534962	-0.0227249	
0.708	0.0414053	-0.035282	0.0532878	-0.0224527	
0.709	0.0414585	-0.0353043	0.0530788	-0.02218	
0.71	0.0415115	-0.0353263	0.0528692	-0.021907	
0.711	0.0415643	-0.0353481	0.052659	-0.0216337	
0.712	0.0416168	-0.0353696	0.0524485	-0.02136	
0.713	0.0416692	-0.0353908	0.0522375	-0.021086	
0.714	0.0417213	-0.0354118	0.0520262	-0.0208117	
0.715	0.0417732	-0.0354324	0.0518146	-0.0205371	
0.716	0.0418249	-0.0354528	0.0516027	-0.0202621	
0.717	0.0418764	-0.035473	0.0513906	-0.0199868	
0.718	0.0419277	-0.0354928	0.0511781	-0.0197112	
0.719	0.0419788	-0.0355124	0.0509655	-0.0194354	
0.72	0.0420296	-0.0355317	0.0507525	-0.0191592	
0.721	0.0420803	-0.0355507	0.0505393	-0.0188827	
0.722	0.0421307	-0.0355695	0.0503257	-0.018606	
0.723	0.0421809	-0.0355879	0.0501118	-0.0183289	
0.724	0.0422309	-0.0356061	0.0498975	-0.0180516	
0.725	0.0422807	-0.035624	0.0496827	-0.017774	
0.726	0.0423303	-0.0356417	0.0494675	-0.0174961	
0.727	0.0423797	-0.035659	0.0492516	-0.0172179	
0.728	0.0424288	-0.0356761	0.0490352	-0.0169395	
0.729	0.0424777	-0.0356929	0.0488182	-0.0166608	
0.73	0.0425264	-0.0357094	0.0486004	-0.0163819	
0.731	0.0425749	-0.0357257	0.0483818	-0.0161027	
0.732	0.0426232	-0.0357416	0.0481625	-0.0158232	
0.733	0.0426713	-0.0357573	0.0479423	-0.0155435	
0.734	0.0427191	-0.0357727	0.0477213	-0.0152636	
0.735	0.0427667	-0.0357878	0.0474995	-0.0149834	
0.736	0.0428141	-0.0358027	0.0472767	-0.014703	
0.737	0.0428613	-0.0358172	0.0470531	-0.0144224	
0.738	0.0429082	-0.0358315	0.0468287	-0.0141415	
0.739	0.0429549	-0.0358455	0.0466034	-0.0138604	
0.74	0.0430014	-0.0358592	0.0463773	-0.0135791	
0.741	0.0430477	-0.0358727	0.0461505	-0.0132976	
0.742	0.0430937	-0.0358858	0.045923	-0.0130159	
0.743	0.0431395	-0.0358987	0.0456948	-0.012734	
0.744	0.0431851	-0.0359113	0.045466	-0.0124519	
0.745	0.0432304	-0.0359236	0.0452366	-0.0121696	
0.746	0.0432756	-0.0359356	0.0450068	-0.0118871	
0.747	0.0433205	-0.0359474	0.0447766	-0.0116044	
0.748	0.0433651	-0.0359589	0.0445459	-0.0113216	
0.749	0.0434095	-0.03597	0.044315	-0.0110386	
0.75	0.0434537	-0.0359809	0.0440838	-0.0107554	
0.751	0.0434977	-0.0359915	0.0438523	-0.0104721	
0.752	0.0435414	-0.0360019	0.0436206	-0.0101886	
0.753	0.043585	-0.0360119	0.0433887	-0.00990494	
0.754	0.0436282	-0.0360217	0.0431567	-0.00962114	
0.755	0.0436713	-0.0360312	0.0429245	-0.00933721	
0.756	0.0437141	-0.0360404	0.0426921	-0.00905314	
0.757	0.0437566	-0.0360493	0.0424594	-0.00876893	
0.758	0.043799	-0.0360579	0.0422266	-0.0084846	
0.759	0.0438411	-0.0360662	0.0419935	-0.00820014	
0.76	0.043883	-0.0360743	0.0417601	-0.00791555	
0.761	0.0439246	-0.0360821	0.0415264	-0.00763086	
0.762	0.043966	-0.0360896	0.0412923	-0.00734605	
0.763	0.0440072	-0.0360968	0.0410577	-0.00706113	
0.764	0.0440481	-0.0361037	0.0408227	-0.0067761	
0.765	0.0440889	-0.0361103	0.0405871	-0.00649098	
0.766	0.0441293	-0.0361167	0.0403509	-0.00620575	
0.767	0.0441696	-0.0361227	0.0401141	-0.00592044	
0.768	0.0442095	-0.0361285	0.0398767	-0.00563504	
0.769	0.0442493	-0.036134	0.0396385	-0.00534955	
0.77	0.0442888	-0.0361392	0.0393996	-0.00506398	
0.771	0.0443281	-0.0361441	0.0391599	-0.00477834	
0.772	0.0443671	-0.0361488	0.0389195	-0.00449262	
0.773	0.0444059	-0.0361531	0.0386784	-0.00420684	
0.774	0.0444445	-0.0361572	0.0384365	-0.003921	
0.775	0.0444828	-0.036161	0.0381939	-0.0036351	
0.776	0.0445209	-0.0361644	0.0379505	-0.00334915	
0.777	0.0445587	-0.0361677	0.0377066	-0.00306314	
0.778	0.0445963	-0.0361706	0.037462	-0.0027771	
0.779	0.0446336	-0.0361732	0.0372169	-0.00249102	
0.78	0.0446707	-0.0361756	0.0369712	-0.0022049	
0.781	0.0447076	-0.0361776	0.0367251	-0.00191876	
0.782	0.0447442	-0.0361794	0.0364786	-0.0016326	
0.783	0.0447805	-0.0361809	0.0362317	-0.00134641	
0.784	0.0448166	-0.0361821	0.0359846	-0.00106022	
0.785	0.0448525	-0.036183	0.0357372	-0.000774017	
0.786	0.0448881	-0.0361836	0.0354896	-0.000487811	
0.787	0.0449235	-0.036184	0.0352418	-0.000201608	
0.788	0.0449586	-0.036184	0.0349939	8.45886e-05	
0.789	0.0449935	-0.0361838	0.0347459	0.000370773	
0.79	0.0450281	-0.0361833	0.0344978	0.000656941	
0.791	0.0450625	-0.0361825	0.0342496	0.000943088	
0.792	0.0450966	-0.0361814	0.0340014	0.00122921	
0.793	0.0451305	-0.03618	0.033753	0.0015153	
0.794	0.0451641	-0.0361784	0.0335045	0.00180136	
0.795	0.0451975	-0.0361764	0.0332558	0.00208738	
0.796	0.0452306	-0.0361742	0.033007	0.00237336	
0.797	0.0452635	-0.0361717	0.0327579	0.00265929	
0.798	0.0452961	-0.0361689	0.0325086	0.00294516	
0.799	0.0453285	-0.0361658	0.0322589	0.00323099	
0.8	0.0453606	-0.0361624	0.0320089	0.00351675	
0.801	0.0453925	-0.0361588	0.0317585	0.00380246	
0.802	0.0454242	-0.0361548	0.0315076	0.00408809	
0.803	0.0454555	-0.0361506	0.0312562	0.00437366	
0.804	0.0454867	-0.0361461	0.0310042	0.00465914	
0.805	0.0455176	-0.0361413	0.0307517	0.00494455	
0.806	0.0455482	-0.0361362	0.0304986	0.00522988	
0.807	0.0455786	-0.0361308	0.0302448	0.00551512	
0.808	0.0456087	-0.0361251	0.0299905	0.00580026	
0.809	0.0456385	-0.0361192	0.0297355	0.00608531	
0.81	0.0456681	-0.036113	0.0294798	0.00637026	
0.811	0.0456975	-0.0361065	0.0292236	0.0066551	
0.812	0.0457266	-0.0360997	0.0289668	0.00693983	
0.813	0.0457554	-0.0360926	0.0287094	0.00722445	
0.814	0.045784	-0.0360852	0.0284515	0.00750894	
0.815	0.0458123	-0.0360776	0.0281932	0.00779331	
0.816	0.0458404	-0.0360696	0.0279344	0.00807755	
0.817	0.0458682	-0.0360614	0.0276753	0.00836165	
0.818	0.0458957	-0.0360529	0.0274158	0.00864561	
0.819	0.045923	-0.0360441	0.0271561	0.00892943	
0.82	0.0459501	-0.0360351	0.0268962	0.0092131	
0.821	0.0459768	-0.0360257	0.0266362	0.00949661	
0.822	0.0460033	-0.0360161	0.026376	0.00977996	
0.823	0.0460296	-0.0360061	0.0261157	0.0100631	
0.824	0.0460556	-0.0359959	0.0258554	0.0103462	
0.825	0.0460813	-0.0359854	0.0255951	0.010629	
0.826	0.0461067	-0.0359747	0.0253348	0.0109117	
0.827	0.046132	-0.0359636	0.0250745	0.0111941	
0.828	0.0461569	-0.0359523	0.0248142	0.0114764	
0.829	0.0461816	-0.0359407	0.0245539	0.0117585	
0.83	0.046206	-0.0359288	0.0242936	0.0120404	
0.831	0.0462302	-0.0359166	0.0240333	0.0123221	
0.832	0.0462541	-0.0359041	0.0237728	0.0126036	
0.833	0.0462777	-0.0358914	0.0235123	0.0128849	
0.834	0.0463011	-0.0358784	0.0232516	0.013166	
0.835	0.0463242	-0.035865	0.0229907	0.0134469	
0.836	0.0463471	-0.0358515	0.0227296	0.0137275	
0.837	0.0463697	-0.0358376	0.0224681	0.0140079	
0.838	0.046392	-0.0358234	0.0222064	0.0142881	
0.839	0.0464141	-0.035809	0.0219443	0.014568	
0.84	0.0464359	-0.0357943	0.0216817	0.0148477	
0.841	0.0464575	-0.0357793	0.0214187	0.0151272	
0.842	0.0464787	-0.0357641	0.0211553	0.0154064	
0.843	0.0464998	-0.0357485	0.0208913	0.0156854	
0.844	0.0465205	-0.0357327	0.0206269	0.0159641	
0.845	0.046541	-0.0357166	0.0203619	0.0162426	
0.846	0.0465612	-0.0357002	0.0200965	0.0165208	
0.847	0.0465812	-0.0356835	0.0198305	0.0167987	
0.848	0.0466009	-0.0356666	0.0195641	0.0170764	
0.849	0.0466203	-0.0356494	0.0192973	0.0173538	
0.85	0.0466395	-0.0356319	0.01903	0.0176309	
0.851	0.0466584	-0.0356141	0.0187624	0.0179077	
0.852	0.046677	-0.0355961	0.0184945	0.0181842	
0.853	0.0466954	-0.0355778	0.0182263	0.0184605	
0.854	0.0467135	-0.0355592	0.0179579	0.0187364	
0.855	0.0467313	-0.0355403	0.0176893	0.019012	
0.856	0.0467489	-0.0355211	0.0174206	0.0192873	
0.857	0.0467661	-0.0355017	0.0171519	0.0195623	
0.858	0.0467832	-0.035482	0.0168831	0.019837	
0.859	0.0467999	-0.035462	0.0166144	0.0201114	
0.86	0.0468164	-0.0354418	0.0163456	0.0203854	
0.861	0.0468326	-0.0354213	0.016077	0.0206591	
0.862	0.0468485	-0.0354005	0.0158085	0.0209324	
0.863	0.0468642	-0.0353794	0.0155401	0.0212055	
0.864	0.0468796	-0.0353581	0.0152717	0.0214781	
0.865	0.0468948	-0.0353364	0.0150035	0.0217504	
0.866	0.0469096	-0.0353146	0.0147354	0.0220224	
0.867	0.0469242	-0.0352924	0.0144674	0.022294	
0.868	0.0469386	-0.03527	0.0141993	0.0225652	
0.869	0.0469526	-0.0352473	0.0139313	0.0228361	
0.87	0.0469664	-0.0352243	0.0136633	0.0231066	
0.871	0.04698	-0.0352011	0.0133952	0.0233767	
0.872	0.0469932	-0.0351775	0.013127	0.0236465	
0.873	0.0470062	-0.0351538	0.0128586	0.0239159	
0.874	0.0470189	-0.0351297	0.01259	0.0241848	
0.875	0.0470314	-0.0351054	0.0123212	0.0244534	
0.876	0.0470436	-0.0350808	0.0120521	0.0247216	
0.877	0.0470555	-0.035056	0.0117827	0.0249894	
0.878	0.0470671	-0.0350308	0.011513	0.0252568	
0.879	0.0470785	-0.0350054	0.0112429	0.0255238	
0.88	0.0470896	-0.0349798	0.0109724	0.0257904	
0.881	0.0471005	-0.0349539	0.0107015	0.0260565	
0.882	0.047111	-0.0349277	0.0104303	0.0263223	
0.883	0.0471213	-0.0349012	0.0101587	0.0265876	
0.884	0.0471313	-0.0348745	0.00988674	0.0268525	
0.885	0.0471411	-0.0348475	0.00961448	0.027117	
0.886	0.0471506	-0.0348203	0.00934192	0.027381	
0.887	0.0471598	-0.0347927	0.00906912	0.0276446	
0.888	0.0471687	-0.034765	0.0087961	0.0279077	
0.889	0.0471774	-0.0347369	0.00852293	0.0281704	
0.89	0.0471858	-0.0347086	0.00824964	0.0284327	
0.891	0.0471939	-0.0346801	0.00797628	0.0286945	
0.892	0.0472017	-0.0346512	0.00770291	0.0289558	
0.893	0.0472093	-0.0346222	0.00742957	0.0292166	
0.894	0.0472166	-0.0345928	0.0071563	0.029477	
0.895	0.0472236	-0.0345632	0.00688314	0.0297369	
0.896	0.0472303	-0.0345333	0.00661013	0.0299963	
0.897	0.0472368	-0.0345032	0.00633729	0.0302553	
0.898	0.047243	-0.0344728	0.00606465	0.0305137	
0.899	0.0472489	-0.0344422	0.00579221	0.0307717	
0.9	0.0472546	-0.0344113	0.00551999	0.0310291	
0.901	0.04726	-0.0343801	0.00524797	0.0312861	
0.902	0.0472651	-0.0343487	0.00497616	0.0315425	
0.903	0.0472699	-0.034317	0.00470452	0.0317985	
0.904	0.0472745	-0.0342851	0.00443304	0.0320539	
0.905	0.0472788	-0.0342529	0.00416169	0.0323088	
0.906	0.0472828	-0.0342205	0.00389044	0.0325632	
0.907	0.0472866	-0.0341878	0.00361923	0.032817	
0.908	0.0472901	-0.0341549	0.00334805	0.0330704	
0.909	0.0472933	-0.0341217	0.00307683	0.0333232	
0.91	0.0472962	-0.0340882	0.00280555	0.0335754	
0.911	0.0472989	-0.0340545	0.00253416	0.0338272	
